,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,bio_baseline_completeness,bio_baseline_composite,emboss_baseline_score,msk_joint_range_baseline_completeness,msk_joint_range_baseline_composite,msk_load_tolerance_baseline_completeness,msk_load_tolerance_baseline_composite,sleep_baseline_completeness,sleep_baseline_composite,soreness_baseline_completeness,soreness_baseline_composite,subjective_baseline_completeness,subjective_baseline_composite,dynamic__agility__acceleration,dynamic__agility__deceleration,dynamic__jump__land,dynamic__jump__pre-load,dynamic__jump__take off,dynamic__sprint__acceleration,dynamic__sprint__max velocity,dynamic__upper body__pull,dynamic__upper body__push,isometric__agility__acceleration,isometric__agility__deceleration,isometric__agility__rotate,isometric__jump__land,isometric__jump__pre-load,isometric__jump__take off,isometric__sprint__acceleration,isometric__sprint__max velocity,isometric__upper body__grapple,isometric__upper body__pull,isometric__upper body__push
413,2024-11-17,7.0,-6.0,2024/2025,8489.726417,575.4527057,269.0703097,122.8528562,185.3020375,78.37593833,35.48568334,01:35:02,31.979,0 days 00:08:40,0 days 00:21:27,0 days 00:14:06,0 days 00:12:36,0 days 00:00:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.88,0.666,0.57,0.69,0.47,0.6635,0.88,0.47,0.7515,0.86,0.6795,0.39,0.7515,0.39,0.7515,0.6325,0.6795,0.0,0.936
414,2024-11-18,8.0,-5.0,2024/2025,6394.784813,628.8531705,329.657846,121.1224579,172.1124935,67.6127106,15.17672693,01:24:06,30.857835,0 days 00:01:24,0 days 00:11:25,0 days 00:35:18,0 days 00:22:59,0 days 00:00:38,0.0,0.0,0.041540404,0.032258065,0.0,0.0,0.0,0.3225806451612903,-0.011,0.032258065,0.0,0.3225806451612903,0.091666667,0.47,0.88,0.666,0.57,0.69,0.47,0.6635,0.88,0.47,0.7515,0.86,0.6895,0.39,0.7515,0.39,0.7515,0.6325,0.6895,0.0,0.936
415,2024-11-19,9.0,-4.0,2024/2025,8414.38727,549.4440774,232.2997221,91.76820221,160.5525804,62.31839569,19.24159158,01:51:22,31.22603333,0 days 00:09:20,0 days 00:24:40,0 days 00:27:35,0 days 00:19:00,0 days 00:00:10,0.0,0.0,-0.0254,0.064516129,-0.145,0.032258065,0.0,0.4516129032258064,-0.057857143,0.064516129,0.095,0.4516129032258064,0.003571429,0.47,0.88,0.666,0.57,0.69,0.47,0.6635,0.88,0.47,0.799,0.86,0.6895,0.444,0.799,0.444,0.799,0.6325,0.6895,0.0,0.936
416,2024-11-20,10.0,-3.0,2024/2025,6306.36144,295.4267253,126.3565249,64.41683829,119.1127477,45.68379992,10.51489371,01:14:37,31.00632857,0 days 00:01:54,0 days 00:09:00,0 days 00:20:20,0 days 00:18:46,0 days 00:00:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6895,0.444,0.799,0.444,0.799,0.6325,0.6895,0.0,0.936
417,2024-11-21,10.0,-2.0,2024/2025,6015.4982,275.8590031,132.7604487,37.55479628,107.2423802,39.82396813,10.69537235,01:24:43,30.6222,0 days 00:05:32,0 days 00:16:38,0 days 00:21:54,0 days 00:12:45,0 days 00:00:06,0.0,0.0,0.065401235,0.0,0.0,0.0,0.0,0.5806451612903226,0.061111111,0.064516129,0.095,0.5806451612903226,0.097407407,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6795,0.444,0.799,0.444,0.799,0.6325,0.6795,0.0,0.936
418,2024-11-22,10.0,-1.0,2024/2025,3988.445187,351.3939888,65.1892745,37.15885148,87.17926137,28.509875,10.73908087,01:12:52,30.9177,0 days 00:10:14,0 days 00:22:09,0 days 00:16:51,0 days 00:07:47,0 days 00:00:00,0.0,0.0,-0.050679012,0.0,0.0,0.0,0.0,0.7105263157894737,-0.174814815,0.2368421052631578,-0.494444444,0.7105263157894737,0.088395062,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6795,0.444,0.799,0.444,0.799,0.6325,0.6795,0.0,0.936
419,2024-11-23,0.0,0.0,2024/2025,11404.94599,473.104652,269.9860565,120.1764833,192.9141709,77.29861691,30.71123548,02:36:29,31.03684,0 days 00:06:13,0 days 00:12:24,0 days 00:31:06,0 days 00:18:32,0 days 00:00:12,0.0,0.0,-0.054583333,0.0,0.0,0.0,0.0,0.064516129,-0.135,0.0,0.0,0.064516129,-0.041666667,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6795,0.444,0.799,0.444,0.799,0.6325,0.6795,0.0,0.936
420,2024-11-24,1.0,-4.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6795,0.444,0.799,0.444,0.799,0.6325,0.6795,0.0,0.936
421,2024-11-25,2.0,-3.0,2024/2025,4279.391496,41.04550907,13.09783701,3.84032103,84.00532926,29.21904121,3.133628989,01:35:58,27.2916,0 days 00:14:32,0 days 00:25:25,0 days 00:15:56,0 days 00:04:45,0 days 00:00:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6795,0.444,0.799,0.444,0.799,0.6325,0.6795,0.0,0.876
422,2024-11-26,3.0,-2.0,2024/2025,5592.296526,0.0,46.03799174,2.487972474,131.7570394,40.96802375,9.904547922,02:19:03,27.1115,0 days 00:18:54,0 days 00:36:03,0 days 00:30:59,0 days 00:15:13,0 days 00:00:17,0.5268817204301075,-0.011944444,-0.087222222,0.0,0.0,0.0,0.0,0.6774193548387096,-0.214285714,0.064516129,-0.48,0.6774193548387096,-0.038730159,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.799,0.86,0.6795,0.438,0.799,0.438,0.799,0.6325,0.6795,0.0,0.876
423,2024-11-27,4.0,-1.0,2024/2025,5352.106228,34.85133753,36.17013246,23.0219644,73.90405854,22.02568352,6.043982691,01:31:46,29.9288,0 days 00:11:47,0 days 00:30:17,0 days 00:16:11,0 days 00:03:37,0 days 00:00:05,0.0,0.0,-0.05854798,0.0,0.0,0.0,0.0,0.7096774193548387,-0.147727273,0.096774194,-0.14,0.7096774193548387,-0.03530303,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.79,0.86,0.6795,0.438,0.79,0.438,0.79,0.73,0.6795,0.0,0.876
424,2024-11-28,0.0,0.0,2024/2025,13752.19611,1011.79194,543.6297096,241.0864995,264.5675028,104.6984151,37.96956061,02:03:54,31.48494,0 days 00:12:49,0 days 00:08:34,0 days 00:06:12,0 days 00:11:00,0 days 00:02:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.88,0.666,0.57,0.69,0.47,0.662,0.88,0.47,0.79,0.86,0.6795,0.438,0.79,0.438,0.79,0.73,0.6795,0.0,0.876
425,2024-11-29,1.0,-2.0,2024/2025,5959.477141,92.27451836,60.34751071,26.32842915,138.963748,36.7077372,9.092557311,00:55:58,29.8956,0 days 00:02:28,0 days 00:12:27,0 days 00:20:27,0 days 00:18:25,0 days 00:02:34,0.09375,-0.493333333,-0.141148148,0.25,-0.03625,0.0,0.0,0.65625,-0.226666667,0.15625,-0.241666667,0.65625,-0.138571429,0.498,0.856,0.728,0.57,0.69,0.498,0.662,0.856,0.498,0.79,0.86,0.6795,0.438,0.79,0.438,0.79,0.73,0.6795,0.0,0.876
426,2024-11-30,2.0,-1.0,2024/2025,4056.105986,69.07599612,59.40891783,16.98608596,69.22073181,23.21567978,6.533177336,01:00:26,28.6943,0 days 00:03:23,0 days 00:17:13,0 days 00:15:56,0 days 00:06:15,0 days 00:00:01,0.0,0.0,0.00021929824561404447,0.0,0.0,0.0,0.0,0.6129032258064516,0.005263158,0.032258065,0.19,0.6129032258064516,-0.006315789,0.498,0.856,0.728,0.5875,0.69,0.498,0.662,0.856,0.498,0.79,0.87,0.6795,0.438,0.79,0.438,0.79,0.73,0.6795,0.0,0.876
427,2024-12-01,0.0,0.0,2024/2025,2495.957812,127.0983745,90.6152418,4.149520771,40.59539191,17.63240983,4.994537312,00:45:12,27.1775,0 days 00:03:54,0 days 00:06:00,0 days 00:07:13,0 days 00:01:41,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.856,0.728,0.5875,0.69,0.498,0.662,0.856,0.498,0.79,0.87,0.6795,0.438,0.79,0.438,0.79,0.73,0.6795,0.0,0.876
428,2024-12-02,1.0,-2.0,2024/2025,3022.01725,90.18037331,31.55713054,18.95368076,65.40761431,22.14081078,7.039200878,01:17:18,29.5,0 days 00:10:05,0 days 00:22:35,0 days 00:15:11,0 days 00:07:13,0 days 00:00:01,0.5376344086021506,-0.142592593,-0.024421717,0.3225806451612903,0.1465,0.0,0.0,0.6774193548387096,-0.036666667,0.1935483870967742,-0.080833333,0.6774193548387096,-0.018412698,0.498,0.856,0.728,0.557,0.69,0.498,0.662,0.856,0.498,0.796,0.8655,0.6805,0.42,0.796,0.42,0.796,0.685,0.6805,0.0,0.876
429,2024-12-03,2.0,-1.0,2024/2025,4853.283229,111.7260965,22.56241428,11.32267019,69.41106805,8.059661152,3.904338958,01:19:00,29.2084,0 days 00:08:04,0 days 00:18:37,0 days 00:18:29,0 days 00:05:01,0 days 00:00:01,0.0,0.0,0.067902778,0.0,0.0,0.0,0.0,0.6451612903225806,0.0495,0.096774194,0.095,0.6451612903225806,0.1173333333333333,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.8655,0.6805,0.42,0.796,0.42,0.796,0.685,0.6805,0.0,0.876
430,2024-12-04,0.0,0.0,2024/2025,7059.441852,345.0586552,115.4758202,17.15091367,123.1177748,53.10693242,20.42982171,01:45:37,28.75856667,0 days 00:15:07,0 days 00:29:55,0 days 00:24:56,0 days 00:12:29,0 days 00:00:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.0,0.0,0.032258065,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.8655,0.6805,0.42,0.796,0.42,0.796,0.685,0.6805,0.46,0.876
431,2024-12-05,1.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.8655,0.6805,0.42,0.796,0.42,0.796,0.685,0.6805,0.46,0.876
432,2024-12-06,2.0,-2.0,2024/2025,4927.523664,340.185391,144.7493941,8.866810396,138.0068269,26.82488062,7.827620103,01:28:53,27.56894167,0 days 00:07:44,0 days 00:22:07,0 days 00:24:54,0 days 00:24:21,0 days 00:00:05,0.096774194,-0.277777778,0.0274841269841269,0.2903225806451613,0.026111111,0.2903225806451613,0.1938888888888889,0.6774193548387096,-0.038571429,0.032258065,-0.19,0.6774193548387096,0.042222222,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.8655,0.681,0.42,0.796,0.42,0.796,0.685,0.681,0.46,0.876
433,2024-12-07,3.0,-1.0,2024/2025,5779.427334,47.69331072,33.51466135,14.53943526,146.8211453,54.85250551,18.8432162,01:59:40,29.36962333,0 days 00:19:17,0 days 00:36:04,0 days 00:21:17,0 days 00:16:18,0 days 00:00:04,0.0,0.0,0.0391374269005848,0.0,0.0,0.0,0.0,0.6129032258064516,0.0005263157894736832,0.032258065,0.19,0.6129032258064516,0.07754386,0.498,0.876,0.728,0.557,0.6955,0.498,0.662,0.876,0.498,0.796,0.8655,0.681,0.42,0.796,0.42,0.796,0.685,0.681,0.46,0.876
434,2024-12-08,0.0,0.0,2024/2025,11751.11731,853.9654574,458.0516034,225.1343709,243.4085193,102.3741035,40.5144002,02:09:17,31.57944,0 days 00:13:30,0 days 00:06:05,0 days 00:24:22,0 days 00:07:27,0 days 00:00:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.6955,0.498,0.662,0.876,0.498,0.796,0.8655,0.681,0.42,0.796,0.42,0.796,0.685,0.681,0.46,0.876
435,2024-12-09,1.0,-3.0,2024/2025,1169.998032,69.95180772,58.70444515,38.9253626,36.44884379,4.958487725,2.597486514,00:06:09,31.35253333,0 days 00:01:25,0 days 00:01:28,0 days 00:02:52,0 days 00:02:27,0 days 00:00:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.8655,0.681,0.42,0.796,0.42,0.796,0.685,0.681,0.46,0.876
436,2024-12-10,2.0,-2.0,2024/2025,6822.139637,97.64715221,9.569134121,8.150968583,154.7250995,37.52949011,8.436379742,01:27:40,29.0498,0 days 00:07:04,0 days 00:20:18,0 days 00:24:43,0 days 00:15:55,0 days 00:00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.8655,0.681,0.42,0.796,0.42,0.796,0.685,0.681,0.46,0.876
437,2024-12-11,3.0,-1.0,2024/2025,3949.28699,73.49162951,9.646989114,8.652632557,92.4026749,20.84463184,6.303612985,01:06:41,28.8562,0 days 00:07:29,0 days 00:20:41,0 days 00:15:00,0 days 00:06:35,0 days 00:00:20,0.0,0.0,-0.076027778,0.0,0.0,0.0,0.0,0.6451612903225806,-0.2025,0.032258065,-0.19,0.6451612903225806,-0.037166667,0.498,0.876,0.728,0.557,0.69,0.498,0.662,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
438,2024-12-12,0.0,0.0,2024/2025,7031.352445,494.391594,174.0896989,52.85135417,151.9488435,56.2841633,19.41088522,00:40:33,30.93647976,0 days 00:01:14,0 days 00:01:16,0 days 00:28:04,0 days 00:23:38,0 days 00:00:48,0.0,0.0,0.006794872,0.0,0.0,0.0,0.0,0.4193548387096774,0.081538462,0.032258065,0.0,0.4193548387096774,-0.018205128,0.498,0.876,0.728,0.557,0.69,0.498,0.658,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
439,2024-12-13,1.0,-2.0,2024/2025,5429.572392,213.5823895,93.87244902,12.40183802,144.2118758,52.87292928,15.91739436,01:31:42,28.18930667,0 days 00:06:44,0 days 00:21:43,0 days 00:17:18,0 days 00:10:28,0 days 00:00:07,0.0,0.0,-0.013106725,0.1612903225806451,-0.02,0.0,0.0,0.5806451612903226,-0.176666667,0.064516129,0.1675,0.5806451612903226,-0.00037,0.498,0.876,0.728,0.557,0.69,0.498,0.658,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
440,2024-12-14,2.0,-1.0,2024/2025,3578.095722,0.0,16.94102501,23.91111243,88.64519137,24.85860852,9.045848125,01:43:54,31.2778,0 days 00:44:52,0 days 00:29:16,0 days 00:18:22,0 days 00:08:54,0 days 00:00:04,0.0,0.0,0.0123529411764705,0.0,0.0,0.0,0.0,0.5483870967741935,-0.047058824,0.064516129,0.2925,0.5483870967741935,0.03,0.498,0.876,0.728,0.557,0.69,0.498,0.658,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
441,2024-12-15,0.0,0.0,2024/2025,15653.2508,970.2285998,506.2932042,231.324837,326.7361738,119.5755682,41.82170342,02:21:16,31.64074,0 days 00:12:54,0 days 00:11:48,0 days 00:20:02,0 days 00:18:28,0 days 00:02:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
442,2024-12-16,1.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
443,2024-12-17,2.0,-2.0,2024/2025,7552.162892,230.7763187,67.11745503,0.787558907,178.6180782,51.19422818,13.01325812,01:45:50,26.9652,0 days 00:08:43,0 days 00:31:27,0 days 00:32:29,0 days 00:09:55,0 days 00:00:01,0.0,0.0,-0.044166667,0.2580645161290322,0.023125,0.2419354838709677,0.0375,0.6451612903225806,-0.1335,0.048387097,-0.095,0.6451612903225806,-0.113666667,0.498,0.876,0.728,0.557,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
444,2024-12-18,3.0,-1.0,2024/2025,4601.177278,258.8681813,75.03389541,2.891225098,77.31515186,32.13647109,11.76503529,01:04:16,27.0763,0 days 00:09:05,0 days 00:14:47,0 days 00:17:22,0 days 00:06:04,0 days 00:00:01,0.0,0.0,-0.015784314,0.0,0.0,0.0,0.0,0.5483870967741935,0.053529412,0.032258065,0.19,0.5483870967741935,-0.067647059,0.498,0.876,0.728,0.557,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
445,2024-12-19,0.0,0.0,2024/2025,3642.434691,496.0353406,213.0536105,72.11813969,74.71205699,26.59149614,8.86968068,00:54:13,30.08320119,0 days 00:03:39,0 days 00:09:07,0 days 00:18:31,0 days 00:06:09,0 days 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.557,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
446,2024-12-20,1.0,-2.0,2024/2025,6444.635014,111.7059937,80.85112558,21.76194338,89.39727206,25.8030037,1.810771581,01:30:27,29.017,0 days 00:11:54,0 days 00:28:42,0 days 00:23:21,0 days 00:09:59,0 days 00:00:00,0.075268817,-0.381428571,0.026587719,0.2580645161290322,0.03625,0.0,0.0,0.6129032258064516,0.040526316,0.064516129,-0.025,0.6129032258064516,0.1143859649122807,0.498,0.876,0.728,0.5305,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
447,2024-12-21,2.0,-1.0,2024/2025,4131.525236,111.4880893,42.58788676,8.744687886,53.169027,4.601777982,0.630015529,00:43:38,27.8668,0 days 00:07:59,0 days 00:08:19,0 days 00:07:27,0 days 00:03:02,0 days 00:00:01,0.0,0.0,-0.019027778,0.0,0.0,0.0,0.0,0.6451612903225806,-0.052,0.048387097,0.0,0.6451612903225806,-0.0165,0.498,0.876,0.728,0.5305,0.69,0.498,0.666,0.876,0.498,0.796,0.9155,0.68,0.4,0.796,0.4,0.796,0.685,0.68,0.46,0.876
448,2024-12-22,0.0,0.0,2024/2025,6235.00907,378.443936,203.6548246,95.21040454,114.4268117,51.31979482,15.63828815,00:56:39,31.1714519,0 days 00:03:19,0 days 00:09:27,0 days 00:26:28,0 days 00:17:01,0 days 00:00:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.796,0.9155,0.6705,0.42,0.796,0.42,0.796,0.685,0.6705,0.46,0.876
449,2024-12-23,1.0,-3.0,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.796,0.9155,0.6705,0.42,0.796,0.42,0.796,0.685,0.6705,0.46,0.876
450,2024-12-24,2.0,-2.0,2024/2025,4001.376035,134.7712942,66.91070145,0.0,59.29695347,22.24920679,10.18989506,01:21:33,26.52818,0 days 00:15:25,0 days 00:27:16,0 days 00:14:54,0 days 00:05:00,0 days 00:00:00,0.5698924731182795,0.090526316,-0.009963768,0.2258064516129032,-0.107857143,0.2258064516129032,-0.081428571,0.6451612903225806,-0.077,0.0161290322580645,0.0,0.6451612903225806,-0.089333333,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.685,0.6705,0.46,0.876
451,2024-12-25,3.0,-1.0,2024/2025,3872.4608,134.3982772,64.1382266,13.31410253,64.92414383,29.49368918,9.028798826,01:22:15,28.6846,0 days 00:15:19,0 days 00:27:54,0 days 00:13:21,0 days 00:04:48,0 days 00:00:00,0.0,0.0,-0.010555556,0.0,0.0,0.0,0.0,0.6451612903225806,-0.055,0.0161290322580645,0.19,0.6451612903225806,0.001833333,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.685,0.6705,0.46,0.876
452,2024-12-26,0.0,0.0,2024/2025,9008.184763,802.6416482,334.7188455,132.8385823,232.4391438,95.78363801,36.36134625,01:06:32,30.70784333,0 days 00:02:39,0 days 00:10:02,0 days 00:09:38,0 days 00:20:46,0 days 00:00:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.685,0.6705,0.46,0.876
453,2024-12-27,1.0,-3.0,2024/2025,2908.759541,61.17414945,31.44057776,28.05688494,16.24381317,2.862023632,0.0,00:47:47,30.73089524,0 days 00:07:46,0 days 00:12:42,0 days 00:09:23,0 days 00:00:41,0 days 00:00:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.79,0.9055,0.6705,0.42,0.79,0.42,0.79,0.685,0.6705,0.46,0.876
454,2024-12-28,2.0,-2.0,2024/2025,6376.215856,188.6797671,70.76768297,10.20795909,180.4536738,50.47248581,11.98932342,01:31:06,28.13243833,0 days 00:03:22,0 days 00:19:31,0 days 00:26:52,0 days 00:16:40,0 days 00:00:06,0.1075268817204301,-0.247,-0.011684211,0.3548387096774194,-0.022272727,0.3548387096774194,0.0186363636363636,0.5483870967741935,-0.012941176,0.0161290322580645,0.19,0.5483870967741935,-0.07254902,0.498,0.876,0.728,0.5305,0.69,0.498,0.6645,0.876,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
455,2024-12-29,3.0,-1.0,2024/2025,5616.53076,361.9023689,150.5166253,6.209318947,97.80882759,29.21308602,7.109877348,01:31:17,27.50788333,0 days 00:08:10,0 days 00:25:30,0 days 00:21:52,0 days 00:06:59,0 days 00:00:00,0.0,0.0,0.022353801,0.0,0.0,0.0,0.0,0.6129032258064516,0.141578947368421,0.032258065,0.0,0.6129032258064516,-0.025964912,0.498,0.856,0.728,0.5135,0.69,0.498,0.6645,0.856,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
456,2024-12-30,0.0,0.0,2024/2025,6788.606679,368.6166746,167.9327951,53.967891,176.292503,63.2551096,24.62594543,01:37:02,30.90196,0 days 00:03:04,0 days 00:16:44,0 days 00:19:40,0 days 00:18:25,0 days 00:00:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.856,0.728,0.5135,0.6955,0.498,0.6645,0.856,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
457,2024-12-31,1.0,-4.0,2024/2025,4531.80628,58.01994575,39.00870241,1.613252488,103.8797335,43.56287659,12.98126758,01:15:22,27.1019,0 days 00:08:00,0 days 00:20:37,0 days 00:15:39,0 days 00:06:37,0 days 00:00:04,0.0,0.0,-0.144293981,0.2903225806451613,-0.171666667,0.0,0.0,0.7741935483870968,-0.339583333,0.048387097,-0.05,0.7741935483870968,-0.170555556,0.498,0.856,0.728,0.5135,0.6955,0.498,0.6645,0.856,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
458,2025-01-01,2.0,-3.0,2024/2025,2681.266481,13.52580525,19.37866651,1.755941725,72.13291674,27.6222357,4.453035234,01:05:25,27.1768,0 days 00:09:46,0 days 00:17:59,0 days 00:19:22,0 days 00:06:30,0 days 00:00:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498,0.856,0.728,0.5135,0.6955,0.498,0.6645,0.856,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
459,2025-01-02,3.0,-2.0,2024/2025,4381.823964,86.57397706,78.25123068,18.6279051,71.36837741,26.53630222,9.375876683,01:21:01,28.7764,0 days 00:12:43,0 days 00:24:44,0 days 00:15:44,0 days 00:04:18,0 days 00:00:01,0.6021505376344085,-0.016842105,-0.052536232,0.0,0.0,0.0,0.0,0.7419354838709677,-0.163043478,0.0161290322580645,0.19,0.7419354838709677,-0.070869565,0.498,0.856,0.728,0.477,0.681,0.498,0.67,0.856,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
460,2025-01-03,4.0,-1.0,2024/2025,6754.054957,467.1708796,113.6909237,20.28087246,98.28772724,17.38333781,2.051878731,01:19:56,29.28653333,0 days 00:07:42,0 days 00:19:08,0 days 00:27:58,0 days 00:14:36,0 days 00:00:11,0.0,0.0,0.026780303,0.0,0.0,0.0,0.0,0.7096774193548387,0.0122727272727272,0.0,0.0,0.7096774193548387,0.047424242,0.498,0.856,0.73,0.497,0.681,0.498,0.6645,0.856,0.498,0.79,0.9155,0.6705,0.42,0.79,0.42,0.79,0.67,0.6705,0.46,0.876
