,date,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms
645,2024-09-07,6,-7,2024/2025,7062.71014,483.1701722,254.6669157,124.1972373,144.1066336,49.87141132,18.5738478,0 days 01:25:25.665911400,32.23636667,0 days 00:02:11,0 days 00:12:26,0 days 00:34:01,0 days 00:22:00,0 days 00:00:10
646,2024-09-08,7,-6,2024/2025,7297.012479,628.5261052,322.8427626,148.3044405,170.3868,71.95375272,25.52411224,0 days 00:54:06.862562400,30.98668333,0 days 00:02:49,0 days 00:09:19,0 days 00:20:05,0 days 00:16:58,0 days 00:00:54
647,2024-09-09,8,-5,2024/2025,5649.444367,502.9010236,123.2518128,13.4074504,144.9453185,42.30007924,7.1962507,0 days 01:27:06.459365400,28.07923333,0 days 00:05:41,0 days 00:15:18,0 days 00:27:44,0 days 00:24:16,0 days 00:00:37
648,2024-09-10,9,-4,2024/2025,7475.662278,329.7305734,156.6449566,97.83395001,136.4239831,54.18329832,18.6711078,0 days 01:36:16.928338200,32.26978,0 days 00:08:58,0 days 00:21:33,0 days 00:26:20,0 days 00:14:02,0 days 00:00:30
649,2024-09-11,10,-3,2024/2025,7184.386995,316.1141214,134.5109397,70.98838859,168.8287792,50.63010672,17.36105443,0 days 01:28:40.253505,31.42576667,0 days 00:02:44,0 days 00:19:38,0 days 00:29:15,0 days 00:19:10,0 days 00:00:22
650,2024-09-12,10,-2,2024/2025,6290.433548,262.7536657,118.941653,46.78370404,111.7340448,32.6529542,4.694974727,0 days 02:14:20.002290,30.22558,0 days 00:16:10,0 days 00:38:10,0 days 00:24:05,0 days 00:08:01,0 days 00:00:05
651,2024-09-13,10,-1,2024/2025,5179.602452,239.5187215,59.15213965,25.68797256,91.61305468,24.10034434,4.778077681,0 days 01:27:10.747916400,29.4064,0 days 00:11:53,0 days 00:25:27,0 days 00:19:27,0 days 00:04:51,0 days 00:00:10
652,2024-09-14,0,0,2024/2025,7092.246458,385.6385294,147.3675791,38.83759651,161.9554807,66.07908063,23.16844308,0 days 01:25:31.133383200,30.4404,0 days 00:01:29,0 days 00:12:20,0 days 00:17:49,0 days 00:17:47,0 days 00:00:13
653,2024-09-15,1,-6,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
654,2024-09-16,2,-5,2024/2025,3804.12974,124.6217852,14.71400893,10.75163203,80.91441294,31.44190113,11.17915457,0 days 01:20:57.209470200,28.2618,0 days 00:14:45,0 days 00:27:59,0 days 00:14:35,0 days 00:07:19,0 days 00:00:00
655,2024-09-17,3,-4,2024/2025,4407.130689,261.3097684,66.01725539,0.0,140.8409839,46.16632243,16.24989177,0 days 01:42:05.669142,25.83245,0 days 00:14:18,0 days 00:32:27,0 days 00:21:51,0 days 00:07:08,0 days 00:00:06
656,2024-09-18,4,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
657,2024-09-19,5,-2,2024/2025,5289.662806,59.03136513,8.644417218,11.58554901,104.2283646,30.65194878,11.76804272,0 days 02:07:51.125454,28.7972,0 days 00:21:24,0 days 00:35:03,0 days 00:14:50,0 days 00:08:55,0 days 00:00:03
658,2024-09-20,6,-1,2024/2025,3486.041563,2.906094516,52.94511531,50.64913181,41.3312312,12.73264503,2.037592102,0 days 01:33:05.535696,32.48663333,0 days 00:29:52,0 days 00:26:12,0 days 00:16:39,0 days 00:03:07,0 days 00:00:05
659,2024-09-21,0,0,2024/2025,11243.52696,769.1248755,419.4422875,153.6639409,208.7130094,76.21736454,31.22714903,0 days 01:54:57.235734,31.33516,0 days 00:09:00,0 days 00:07:34,0 days 00:01:30,0 days 00:06:00,0 days 00:00:12
660,2024-09-22,1,-2,2024/2025,3539.878322,110.9933305,60.67224946,47.63715,94.50931295,19.73051437,2.856815364,0 days 01:16:53.720398200,27.6989,0 days 00:09:29,0 days 00:23:58,0 days 00:18:46,0 days 00:10:08,0 days 00:00:04
661,2024-09-23,2,-1,2024/2025,3638.843894,154.1060259,85.74317797,16.56998676,80.32542372,25.23514186,7.498772363,0 days 01:13:01.806704400,28.5232,0 days 00:09:22,0 days 00:19:22,0 days 00:17:57,0 days 00:04:52,0 days 00:00:01
662,2024-09-24,0,0,2024/2025,8948.413214,346.0452804,144.151028,98.92644808,194.4500217,67.60545053,24.55832767,0 days 01:16:48.834971400,31.98425857,0 days 00:02:37,0 days 00:08:40,0 days 00:16:54,0 days 00:19:46,0 days 00:00:28
663,2024-09-25,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
664,2024-09-26,2,-2,2024/2025,6023.535953,238.0711884,124.3185826,32.40578617,89.96570756,23.56967746,5.353608013,0 days 01:31:42.319707,29.45466667,0 days 00:13:09,0 days 00:24:57,0 days 00:22:30,0 days 00:05:32,0 days 00:00:01
665,2024-09-27,3,-1,2024/2025,5705.260548,96.14465113,0.0,12.072081,116.2417888,37.96396798,12.16822899,0 days 01:51:46.887780,28.9009,0 days 00:16:10,0 days 00:32:20,0 days 00:22:35,0 days 00:06:33,0 days 00:00:01
666,2024-09-28,0,0,2024/2025,11185.0685,599.1412838,268.901709,59.8814798,239.1684558,99.78391115,35.42136475,0 days 02:19:47.684070,29.34636667,0 days 00:06:38,0 days 00:12:44,0 days 00:22:19,0 days 00:17:42,0 days 00:00:03
667,2024-09-29,1,-4,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
668,2024-09-30,2,-3,2024/2025,4533.609911,0.0,0.0,0.0,145.9086931,49.06819552,10.48886843,0 days 01:54:40.983006,20.6439,0 days 00:14:52,0 days 00:29:37,0 days 00:28:53,0 days 00:14:15,0 days 00:00:10
669,2024-10-01,3,-2,2024/2025,5373.182525,256.2326469,28.1667109,1.224964161,122.7336102,44.2276938,17.59287879,0 days 01:31:35.954327400,27.0146,0 days 00:08:04,0 days 00:22:48,0 days 00:19:05,0 days 00:08:41,0 days 00:00:01
670,2024-10-02,4,-1,2024/2025,5324.17885,272.3810688,120.2802419,18.62283592,67.33933458,16.5968246,4.59294041,0 days 01:50:23.401668,28.28625714,0 days 00:19:08,0 days 00:30:28,0 days 00:12:38,0 days 00:03:20,0 days 00:00:01
671,2024-10-03,0,0,2024/2025,3968.08187,323.4373407,176.2410052,70.27371516,56.39422615,21.94512145,7.361925695,0 days 01:14:56.356864200,31.22044,0 days 00:09:46,0 days 00:21:28,0 days 00:18:31,0 days 00:04:47,0 days 00:00:03
672,2024-10-04,1,-2,2024/2025,3776.877362,128.9484488,62.86917279,13.13744506,109.9665331,40.38393945,14.86856098,0 days 01:34:57.296120400,28.9124,0 days 00:25:14,0 days 00:25:12,0 days 00:15:02,0 days 00:06:40,0 days 00:00:01
673,2024-10-05,2,-1,2024/2025,2795.287414,0.0,20.32475043,0.0,42.51699298,7.297419761,1.537082941,0 days 01:05:00.564157200,26.2773,0 days 00:13:06,0 days 00:17:40,0 days 00:12:11,0 days 00:01:59,0 days 00:00:01
674,2024-10-06,0,0,2024/2025,5466.890631,218.2037944,269.3465371,109.8827178,122.2186319,48.67520773,20.21363471,0 days 01:22:09.831985200,31.73242,0 days 00:03:32,0 days 00:15:17,0 days 00:24:19,0 days 00:13:34,0 days 00:00:27
675,2024-10-07,1,-10,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
676,2024-10-08,2,-10,2024/2025,4612.179532,129.8132691,0.0,9.239226375,91.07575252,26.05456793,3.432025427,0 days 01:39:23.319547200,28.6687,0 days 00:20:31,0 days 00:27:53,0 days 00:21:09,0 days 00:07:17,0 days 00:00:02
677,2024-10-09,3,-10,2024/2025,5502.077344,163.2964469,3.580655265,8.568276113,113.7264814,28.44926674,6.174085651,0 days 01:25:20.875091400,28.9349,0 days 00:07:56,0 days 00:22:53,0 days 00:21:44,0 days 00:09:27,0 days 00:00:06
678,2024-10-10,4,-10,2024/2025,10184.81155,494.9732595,183.066439,79.28015755,125.9073171,35.25831033,8.174101208,0 days 01:35:28.495222200,31.41343333,0 days 00:06:42,0 days 00:21:50,0 days 00:21:01,0 days 00:33:38,0 days 00:00:16
679,2024-10-11,5,-9,2024/2025,7412.345568,317.3652424,106.7517318,47.00485945,124.4859192,41.8760648,16.13997799,0 days 01:19:38.411451600,30.45318,0 days 00:01:51,0 days 00:13:44,0 days 00:22:52,0 days 00:20:29,0 days 00:00:14
680,2024-10-12,6,-8,2024/2025,8119.459686,795.5521025,416.0808893,182.8869063,181.4377908,75.49142029,24.65552509,0 days 01:08:11.500875,31.56062333,0 days 00:02:22,0 days 00:10:02,0 days 00:20:36,0 days 00:22:53,0 days 00:00:42
681,2024-10-13,7,-7,2024/2025,4686.078288,115.4460377,39.83870365,0.0,82.65460797,27.3477177,7.589116228,0 days 01:12:52.520915400,26.3562,0 days 00:08:20,0 days 00:21:38,0 days 00:18:07,0 days 00:06:35,0 days 00:00:00
682,2024-10-14,8,-6,2024/2025,6991.217886,501.8150907,180.6587709,29.63886572,180.0993405,59.83906082,17.78485699,0 days 01:37:37.895618400,28.4402,0 days 00:03:08,0 days 00:16:11,0 days 00:32:32,0 days 00:19:26,0 days 00:00:08
683,2024-10-15,9,-5,2024/2025,5585.895135,261.285394,95.12926706,24.21422816,77.07972779,20.99885234,7.570456685,0 days 01:25:08.141602200,29.3461,0 days 00:08:22,0 days 00:24:02,0 days 00:17:20,0 days 00:04:46,0 days 00:00:00
684,2024-10-16,10,-4,2024/2025,8420.565841,484.099419,242.8153209,77.32157827,212.9573806,82.53656286,28.54953536,0 days 01:29:20.401690200,31.37856,0 days 00:04:31,0 days 00:16:40,0 days 00:14:01,0 days 00:17:52,0 days 00:00:25
685,2024-10-17,10,-3,2024/2025,5236.549248,79.26422498,37.13412141,25.51521992,144.9393792,41.05865098,9.886899041,0 days 01:06:13.498769400,30.4091,0 days 00:03:28,0 days 00:12:27,0 days 00:19:26,0 days 00:19:47,0 days 00:01:34
686,2024-10-18,10,-2,2024/2025,8397.763583,248.0803865,110.7368215,37.91511337,126.4740002,38.90641699,7.827656706,0 days 02:10:53.078940,29.93828571,0 days 00:20:53,0 days 00:40:59,0 days 00:28:27,0 days 00:07:52,0 days 00:00:05
687,2024-10-19,10,-1,2024/2025,6245.443401,212.0647768,35.29889652,12.56862071,140.6002799,37.43886223,7.718416612,0 days 01:44:44.072340,29.1304,0 days 00:08:38,0 days 00:36:03,0 days 00:26:18,0 days 00:11:45,0 days 00:00:09
688,2024-10-20,0,0,2024/2025,8265.115489,533.9037751,233.4901675,109.4814732,166.5406217,72.84904824,31.02524318,0 days 01:11:27.503078400,30.78798857,0 days 00:01:59,0 days 00:08:23,0 days 00:17:13,0 days 00:21:02,0 days 00:02:00
689,2024-10-21,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
690,2024-10-22,2,-2,2024/2025,7674.326185,259.8255925,94.62388193,29.88572329,126.7881743,27.48870785,2.621618064,0 days 01:26:41.420704200,29.5601,0 days 00:07:48,0 days 00:17:59,0 days 00:25:48,0 days 00:18:26,0 days 00:01:06
691,2024-10-23,3,-1,2024/2025,6563.315331,275.1855161,61.34467578,22.57319549,146.8903186,44.46534094,12.32027477,0 days 01:42:46.131348,29.2486,0 days 00:09:49,0 days 00:26:53,0 days 00:25:15,0 days 00:05:54,0 days 00:00:00
692,2024-10-24,0,0,2024/2025,3703.869238,469.2590506,153.3123098,61.8215775,81.7378606,23.57954332,7.690043406,0 days 01:05:39.738131400,31.445325,0 days 00:08:07,0 days 00:20:42,0 days 00:15:06,0 days 00:05:48,0 days 00:00:00
693,2024-10-25,1,-2,2024/2025,4035.928756,212.9848214,131.637487,67.94040584,105.1127256,30.39764993,6.322398324,0 days 01:06:35.881026,31.3255,0 days 00:05:45,0 days 00:19:01,0 days 00:18:36,0 days 00:10:10,0 days 00:00:03
694,2024-10-26,2,-1,2024/2025,4134.850876,26.44949051,38.33924609,19.39008901,74.89359314,17.20249555,4.970186063,0 days 01:05:14.485762200,28.9638,0 days 00:06:45,0 days 00:19:11,0 days 00:14:40,0 days 00:05:16,0 days 00:00:01
695,2024-10-27,0,0,2024/2025,8758.125912,508.4542167,260.7802748,117.3931851,196.7706979,76.82304441,29.55513541,0 days 01:50:36.465846,30.75416,0 days 00:07:12,0 days 00:11:42,0 days 00:11:52,0 days 00:07:18,0 days 00:00:03
696,2024-10-28,1,-2,2024/2025,4566.036598,98.63350965,41.71734524,16.08960576,84.5203146,21.13454103,5.519625527,0 days 00:59:53.403022200,29.0047,0 days 00:03:13,0 days 00:16:41,0 days 00:17:17,0 days 00:10:32,0 days 00:00:03
697,2024-10-29,2,-1,2024/2025,3115.994781,35.75952014,6.973958275,19.92254433,76.39261311,19.63219036,9.069311567,0 days 01:01:10.200877800,29.8251,0 days 00:02:47,0 days 00:16:28,0 days 00:17:11,0 days 00:09:05,0 days 00:00:02
698,2024-10-30,0,0,2024/2025,7207.360425,483.303991,271.2989792,89.61598441,159.6983534,62.30499794,26.72776472,0 days 00:23:16.867890599,30.244835,0 days 00:00:44,0 days 00:00:33,0 days 00:17:57,0 days 00:19:32,0 days 00:00:54
699,2024-10-31,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
700,2024-11-01,2,-2,2024/2025,3772.117139,129.9804118,42.56368488,15.43345248,146.8937295,48.16173015,14.78088733,0 days 01:07:07.458070800,29.11435,0 days 00:04:55,0 days 00:13:23,0 days 00:19:44,0 days 00:17:54,0 days 00:02:06
701,2024-11-02,3,-1,2024/2025,4041.388804,293.6225094,94.16833681,5.51070086,68.37076888,22.33032355,8.086037941,0 days 01:02:42.819727800,27.328,0 days 00:04:08,0 days 00:19:15,0 days 00:17:52,0 days 00:05:31,0 days 00:00:00
702,2024-11-03,0,0,2024/2025,6395.683063,439.2858873,202.7936875,123.9392051,116.6264801,34.13722553,12.45593601,0 days 00:39:39.855291600,31.982895,0 days 00:01:06,0 days 00:01:18,0 days 00:24:07,0 days 00:10:24,0 days 00:00:23
703,2024-11-04,1,-3,2024/2025,4280.251585,146.1372084,86.700917,52.4273913,62.73125723,17.85099809,2.402310136,0 days 00:56:32.148722400,30.3743,0 days 00:03:12,0 days 00:17:00,0 days 00:15:49,0 days 00:06:59,0 days 00:00:13
704,2024-11-05,2,-2,2024/2025,3211.503787,88.63778492,61.1437677,3.221583291,62.06270438,19.54444939,3.504495084,0 days 01:14:48.076884,27.2502,0 days 00:11:36,0 days 00:23:52,0 days 00:15:05,0 days 00:06:21,0 days 00:00:00
705,2024-11-06,3,-1,2024/2025,3988.506059,98.57308801,61.60588573,3.248383825,60.61749326,13.22564904,4.417883624,0 days 01:07:34.620900600,27.2435,0 days 00:07:15,0 days 00:22:10,0 days 00:14:48,0 days 00:03:12,0 days 00:00:00
706,2024-11-07,0,0,2024/2025,8255.037395,622.2325195,300.9511232,87.09468675,173.4483607,59.10586292,20.81252575,0 days 01:05:36.461302200,30.55,0 days 00:02:15,0 days 00:09:44,0 days 00:25:57,0 days 00:21:59,0 days 00:00:53
707,2024-11-08,1,-2,2024/2025,5412.366338,201.7329607,67.38668902,40.73662112,106.7890955,35.37441771,7.883451169,0 days 01:30:49.729191,30.7936,0 days 00:13:23,0 days 00:28:58,0 days 00:16:41,0 days 00:05:08,0 days 00:00:02
708,2024-11-09,2,-1,2024/2025,4372.022631,108.5867308,78.79469579,11.54990341,99.8265564,32.94483777,8.81234671,0 days 01:40:38.460174,28.5208,0 days 00:18:06,0 days 00:31:04,0 days 00:18:22,0 days 00:05:52,0 days 00:00:03
709,2024-11-10,0,0,2024/2025,7176.139782,554.496485,280.0428341,121.4270133,161.3283284,63.76337285,21.97186405,0 days 01:05:11.066478600,31.97455,0 days 00:01:53,0 days 00:08:38,0 days 00:29:34,0 days 00:22:56,0 days 00:01:15
710,2024-11-11,1,-10,2024/2025,5517.010201,117.6972944,31.60995557,10.74744797,61.44150394,16.48419499,5.36402522,0 days 01:18:27.628587,28.4749,0 days 00:06:57,0 days 00:20:13,0 days 00:19:29,0 days 00:09:03,0 days 00:00:00
711,2024-11-12,2,-10,2024/2025,6187.077874,238.8235141,44.27911099,26.35631473,202.0155164,62.66886018,13.12241306,0 days 02:04:30.206567999,29.73870833,0 days 00:07:32,0 days 00:33:35,0 days 00:32:42,0 days 00:22:56,0 days 00:00:03
712,2024-11-13,3,-10,2024/2025,2369.900801,253.0470293,127.7873718,37.85939954,19.63990264,9.280091409,7.364011041,0 days 00:59:19.174163400,29.61704333,0 days 00:07:24,0 days 00:10:39,0 days 00:10:18,0 days 00:02:39,0 days 00:00:04
713,2024-11-14,4,-9,2024/2025,6734.525828,325.8673756,115.0567661,36.70866557,97.30275083,36.76999571,8.447221075,0 days 01:27:30.246801,30.0902,0 days 00:08:20,0 days 00:21:03,0 days 00:24:52,0 days 00:13:16,0 days 00:00:02
714,2024-11-15,5,-8,2024/2025,6801.803508,304.5597702,73.22939162,28.83225527,157.8059925,67.80038485,20.73215197,0 days 00:45:43.620692400,30.0083,0 days 00:01:40,0 days 00:03:58,0 days 00:20:16,0 days 00:19:37,0 days 00:01:04
715,2024-11-16,6,-7,2024/2025,5498.051017,414.5683511,267.1057884,130.7553115,149.2791201,59.39066664,18.10535927,0 days 01:18:05.724352800,32.5037,0 days 00:01:06,0 days 00:08:32,0 days 00:23:06,0 days 00:27:29,0 days 00:01:10
716,2024-11-17,7,-6,2024/2025,8489.726417,575.4527057,269.0703097,122.8528562,185.3020375,78.37593833,35.48568334,0 days 01:35:02.533897800,31.979,0 days 00:08:40,0 days 00:21:27,0 days 00:14:06,0 days 00:12:36,0 days 00:00:18
717,2024-11-18,8,-5,2024/2025,6394.784813,628.8531705,329.657846,121.1224579,172.1124935,67.6127106,15.17672693,0 days 01:24:06.943138800,30.857835,0 days 00:01:24,0 days 00:11:25,0 days 00:35:18,0 days 00:22:59,0 days 00:00:38
718,2024-11-19,9,-4,2024/2025,8414.38727,549.4440774,232.2997221,91.76820221,160.5525804,62.31839569,19.24159158,0 days 01:51:22.201776,31.22603333,0 days 00:09:20,0 days 00:24:40,0 days 00:27:35,0 days 00:19:00,0 days 00:00:10
719,2024-11-20,10,-3,2024/2025,6306.36144,295.4267253,126.3565249,64.41683829,119.1127477,45.68379992,10.51489371,0 days 01:14:37.092551400,31.00632857,0 days 00:01:54,0 days 00:09:00,0 days 00:20:20,0 days 00:18:46,0 days 00:00:09
720,2024-11-21,10,-2,2024/2025,6015.4982,275.8590031,132.7604487,37.55479628,107.2423802,39.82396813,10.69537235,0 days 01:24:43.128295800,30.6222,0 days 00:05:32,0 days 00:16:38,0 days 00:21:54,0 days 00:12:45,0 days 00:00:06
721,2024-11-22,10,-1,2024/2025,3988.445187,351.3939888,65.1892745,37.15885148,87.17926137,28.509875,10.73908087,0 days 01:12:52.019764800,30.9177,0 days 00:10:14,0 days 00:22:09,0 days 00:16:51,0 days 00:07:47,0 days 00:00:00
722,2024-11-23,0,0,2024/2025,11404.94599,473.104652,269.9860565,120.1764833,192.9141709,77.29861691,30.71123548,0 days 02:36:29.226516,31.03684,0 days 00:06:13,0 days 00:12:24,0 days 00:31:06,0 days 00:18:32,0 days 00:00:12
723,2024-11-24,1,-4,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
724,2024-11-25,2,-3,2024/2025,4279.391496,41.04550907,13.09783701,3.84032103,84.00532926,29.21904121,3.133628989,0 days 01:35:58.438833600,27.2916,0 days 00:14:32,0 days 00:25:25,0 days 00:15:56,0 days 00:04:45,0 days 00:00:05
725,2024-11-26,3,-2,2024/2025,5592.296526,0.0,46.03799174,2.487972474,131.7570394,40.96802375,9.904547922,0 days 02:19:03.908520,27.1115,0 days 00:18:54,0 days 00:36:03,0 days 00:30:59,0 days 00:15:13,0 days 00:00:17
726,2024-11-27,4,-1,2024/2025,5352.106228,34.85133753,36.17013246,23.0219644,73.90405854,22.02568352,6.043982691,0 days 01:31:46.593048600,29.9288,0 days 00:11:47,0 days 00:30:17,0 days 00:16:11,0 days 00:03:37,0 days 00:00:05
727,2024-11-28,0,0,2024/2025,13752.19611,1011.79194,543.6297096,241.0864995,264.5675028,104.6984151,37.96956061,0 days 02:03:54.264804,31.48494,0 days 00:12:49,0 days 00:08:34,0 days 00:06:12,0 days 00:11:00,0 days 00:02:26
728,2024-11-29,1,-2,2024/2025,5959.477141,92.27451836,60.34751071,26.32842915,138.963748,36.7077372,9.092557311,0 days 00:55:58.113823200,29.8956,0 days 00:02:28,0 days 00:12:27,0 days 00:20:27,0 days 00:18:25,0 days 00:02:34
729,2024-11-30,2,-1,2024/2025,4056.105986,69.07599612,59.40891783,16.98608596,69.22073181,23.21567978,6.533177336,0 days 01:00:26.163497400,28.6943,0 days 00:03:23,0 days 00:17:13,0 days 00:15:56,0 days 00:06:15,0 days 00:00:01
730,2024-12-01,0,0,2024/2025,2495.957812,127.0983745,90.6152418,4.149520771,40.59539191,17.63240983,4.994537312,0 days 00:45:12.811167,27.1775,0 days 00:03:54,0 days 00:06:00,0 days 00:07:13,0 days 00:01:41,0 days 00:00:00
731,2024-12-02,1,-2,2024/2025,3022.01725,90.18037331,31.55713054,18.95368076,65.40761431,22.14081078,7.039200878,0 days 01:17:18.893137800,29.5,0 days 00:10:05,0 days 00:22:35,0 days 00:15:11,0 days 00:07:13,0 days 00:00:01
732,2024-12-03,2,-1,2024/2025,4853.283229,111.7260965,22.56241428,11.32267019,69.41106805,8.059661152,3.904338958,0 days 01:19:00.335501400,29.2084,0 days 00:08:04,0 days 00:18:37,0 days 00:18:29,0 days 00:05:01,0 days 00:00:01
733,2024-12-04,0,0,2024/2025,7059.441852,345.0586552,115.4758202,17.15091367,123.1177748,53.10693242,20.42982171,0 days 01:45:37.592298,28.75856667,0 days 00:15:07,0 days 00:29:55,0 days 00:24:56,0 days 00:12:29,0 days 00:00:39
734,2024-12-05,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
735,2024-12-06,2,-2,2024/2025,4927.523664,340.185391,144.7493941,8.866810396,138.0068269,26.82488062,7.827620103,0 days 01:28:53.767811400,27.56894167,0 days 00:07:44,0 days 00:22:07,0 days 00:24:54,0 days 00:24:21,0 days 00:00:05
736,2024-12-07,3,-1,2024/2025,5779.427334,47.69331072,33.51466135,14.53943526,146.8211453,54.85250551,18.8432162,0 days 01:59:40.129578,29.36962333,0 days 00:19:17,0 days 00:36:04,0 days 00:21:17,0 days 00:16:18,0 days 00:00:04
737,2024-12-08,0,0,2024/2025,11751.11731,853.9654574,458.0516034,225.1343709,243.4085193,102.3741035,40.5144002,0 days 02:09:17.654490,31.57944,0 days 00:13:30,0 days 00:06:05,0 days 00:24:22,0 days 00:07:27,0 days 00:00:37
738,2024-12-09,1,-3,2024/2025,1169.998032,69.95180772,58.70444515,38.9253626,36.44884379,4.958487725,2.597486514,0 days 00:06:09.227946720,31.35253333,0 days 00:01:25,0 days 00:01:28,0 days 00:02:52,0 days 00:02:27,0 days 00:00:06
739,2024-12-10,2,-2,2024/2025,6822.139637,97.64715221,9.569134121,8.150968583,154.7250995,37.52949011,8.436379742,0 days 01:27:40.814710800,29.0498,0 days 00:07:04,0 days 00:20:18,0 days 00:24:43,0 days 00:15:55,0 days 00:00:30
740,2024-12-11,3,-1,2024/2025,3949.28699,73.49162951,9.646989114,8.652632557,92.4026749,20.84463184,6.303612985,0 days 01:06:41.484452400,28.8562,0 days 00:07:29,0 days 00:20:41,0 days 00:15:00,0 days 00:06:35,0 days 00:00:20
741,2024-12-12,0,0,2024/2025,7031.352445,494.391594,174.0896989,52.85135417,151.9488435,56.2841633,19.41088522,0 days 00:40:33.415909800,30.93647976,0 days 00:01:14,0 days 00:01:16,0 days 00:28:04,0 days 00:23:38,0 days 00:00:48
742,2024-12-13,1,-2,2024/2025,5429.572392,213.5823895,93.87244902,12.40183802,144.2118758,52.87292928,15.91739436,0 days 01:31:42.234412200,28.18930667,0 days 00:06:44,0 days 00:21:43,0 days 00:17:18,0 days 00:10:28,0 days 00:00:07
743,2024-12-14,2,-1,2024/2025,3578.095722,0.0,16.94102501,23.91111243,88.64519137,24.85860852,9.045848125,0 days 01:43:54.738312,31.2778,0 days 00:44:52,0 days 00:29:16,0 days 00:18:22,0 days 00:08:54,0 days 00:00:04
744,2024-12-15,0,0,2024/2025,15653.2508,970.2285998,506.2932042,231.324837,326.7361738,119.5755682,41.82170342,0 days 02:21:16.788659999,31.64074,0 days 00:12:54,0 days 00:11:48,0 days 00:20:02,0 days 00:18:28,0 days 00:02:26
745,2024-12-16,1,-3,2024/2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
746,2024-12-17,2,-2,2024/2025,7552.162892,230.7763187,67.11745503,0.787558907,178.6180782,51.19422818,13.01325812,0 days 01:45:50.589558,26.9652,0 days 00:08:43,0 days 00:31:27,0 days 00:32:29,0 days 00:09:55,0 days 00:00:01
747,2024-12-18,3,-1,2024/2025,4601.177278,258.8681813,75.03389541,2.891225098,77.31515186,32.13647109,11.76503529,0 days 01:04:16.186702200,27.0763,0 days 00:09:05,0 days 00:14:47,0 days 00:17:22,0 days 00:06:04,0 days 00:00:01
748,2024-12-19,0,0,2024/2025,3642.434691,496.0353406,213.0536105,72.11813969,74.71205699,26.59149614,8.86968068,0 days 00:54:13.056730800,30.08320119,0 days 00:03:39,0 days 00:09:07,0 days 00:18:31,0 days 00:06:09,0 days 00:00:01
749,2024-12-20,1,-2,2024/2025,6444.635014,111.7059937,80.85112558,21.76194338,89.39727206,25.8030037,1.810771581,0 days 01:30:27.575244,29.017,0 days 00:11:54,0 days 00:28:42,0 days 00:23:21,0 days 00:09:59,0 days 00:00:00
750,2024-12-21,2,-1,2024/2025,4131.525236,111.4880893,42.58788676,8.744687886,53.169027,4.601777982,0.630015529,0 days 00:43:38.437106400,27.8668,0 days 00:07:59,0 days 00:08:19,0 days 00:07:27,0 days 00:03:02,0 days 00:00:01
751,2024-12-22,0,0,2024/2025,6235.00907,378.443936,203.6548246,95.21040454,114.4268117,51.31979482,15.63828815,0 days 00:56:39.103361400,31.1714519,0 days 00:03:19,0 days 00:09:27,0 days 00:26:28,0 days 00:17:01,0 days 00:00:13
